,TZ2013,Area,diss,Zones,BY5Origins,BY5Destina,PTODOrigin,PTODDestin,jobs_total,selected_centers
415,3827,163201.126134,0,3827.0,0.0,412.016,0.0,415.597,433.25827731861705,False
416,3828,67422.7352154,0,3828.0,221.677,36.6573,260.793,35.8169,61.13293642952971,False
417,3829,69595.7859375,0,3829.0,0.0,10.909,0.0,10.3758,20.252852012256113,False
418,3830,79806.6375728,0,3830.0,0.0,329.111,0.0,330.228,214.31589218246938,False
419,3831,61396.7277343,0,3831.0,0.0,227.915,0.0,224.862,293.60993625672734,False
420,3832,111898.027279,0,3832.0,226.836,21.7865,266.512,22.6134,22.10488191982947,False
421,3833,144853.073,0,3833.0,515.815,71.9511,608.586,73.0602,76.0200602443265,False
422,3834,286115.976984,0,3834.0,1293.43,53.3623,1519.71,53.7754,48.96542728455229,False
423,3835,186682.003943,0,3835.0,73.0162,36389.2,88.4695,52317.2,23849.24378412665,False
424,3836,52252.8053135,0,3836.0,0.0,49.5401,0.0,50.7516,33.58422111889436,False
425,3837,58837.8553289,0,3837.0,124.982,224.659,144.996,220.344,162.96485604619687,False
426,3838,131663.518199,0,3838.0,0.0,128.83,0.0,130.167,129.74217180074143,False
427,3839,136663.922622,0,3839.0,0.0,0.0,0.0,0.0,0.0,False
428,3840,192371.759816,0,3840.0,398.684,24.7492,468.893,25.3599,14.400526365120177,False
429,3841,90031.7069412,0,3841.0,0.0,3.9867,0.0,3.79183,7.789558466252351,False
430,4127,602128.101443,0,4127.0,0.0,0.0,1567.74,59.7538,0.0,False
431,4128,796112.264259,0,4128.0,0.0,0.0,1692.48,437.533,0.0,False
432,4129,938558.138159,0,4129.0,0.0,0.0,2144.91,4628.26,297.45804110280824,False
433,4130,549432.11397,0,4130.0,0.0,0.0,0.0,0.0,0.0,False
434,4131,571899.31945,0,4131.0,0.0,0.0,0.0,0.0,0.0,False
435,4132,419186.370541,0,4132.0,0.0,0.0,0.0,0.0,0.0,False
436,4133,630653.28861,0,4133.0,0.0,0.0,667.22,13.9432,0.2638680622188261,False
437,4134,885225.538514,0,4134.0,0.0,10.7012,811.743,25.6481,7.461026205756677,False
438,4135,964143.359746,0,4135.0,0.0,0.0,0.0,0.0,0.0,False
439,4136,837202.295971,0,4136.0,0.0,0.274995,0.0,0.2785,0.0,False
440,4137,861448.421049,0,4137.0,0.0,0.0,0.0,0.0,0.0,False
441,4138,1136097.96173,0,4138.0,0.0,0.126342,0.0,0.127958,0.0,False
442,4139,601907.578168,0,4139.0,0.0,0.548225,0.0,0.549426,0.2638680622188261,False
443,4140,909466.183814,0,4140.0,0.0,0.0,0.0,0.0,0.0,False
444,4141,595002.08457,0,4141.0,0.0,0.0,0.0,0.0,0.0,False
445,4142,739646.654086,0,4142.0,0.0,11.844,0.0,11.8221,8.255863292380106,False
446,4143,581782.277455,0,4143.0,0.0,0.0,0.0,0.0,0.0,False
447,4144,559728.421641,0,4144.0,0.0,0.0,0.0,0.0,0.0,False
448,4145,401763.599648,0,4145.0,0.0,0.0,0.0,0.0,0.0,False
449,4146,743901.055386,0,4146.0,0.0,0.0,0.0,0.0,0.0,False
450,4147,763217.688205,0,4147.0,0.0,0.0,0.0,0.0,0.0,False
451,4148,688498.275051,0,4148.0,0.0,0.207805,0.0,0.21059,0.0,False
452,4149,567959.304088,0,4149.0,0.0,0.16118,0.0,0.163222,0.0,False
453,4150,1296037.31387,0,4150.0,0.0,0.0,3058.79,661.293,0.0,False
454,4151,1056293.64986,0,4151.0,0.0,0.0,0.0,0.0,0.0,False
455,4152,961704.393951,0,4152.0,0.0,0.452335,0.0,0.457959,0.0,False
456,4153,1087186.4817,0,4153.0,0.0,0.0,0.0,0.0,0.0,False
457,4154,1111462.55706,0,4154.0,0.0,0.0,2970.7,647.856,0.0,False
458,4155,954373.406542,0,4155.0,0.0,0.0,0.0,0.0,0.0,False
459,4156,877637.113725,0,4156.0,0.0,0.0,0.0,0.0,0.0,False
460,4157,689151.349416,0,4157.0,0.0,136.591,0.0,137.663,72.50054113456451,False
461,4158,818244.486796,0,4158.0,0.0,0.160665,0.0,0.162612,0.0,False
462,4159,746585.854688,0,4159.0,0.0,0.0,0.0,0.0,0.0,False
463,4160,617617.715361,0,4160.0,0.0,0.238405,0.0,0.241566,0.0,False
464,4161,569926.072571,0,4161.0,0.0,0.0,0.0,0.0,0.0,False
465,4162,669103.11421,0,4162.0,0.0,0.0,0.0,0.0,0.0,False
466,4163,624614.297614,0,4163.0,0.0,0.22642,0.0,0.229457,0.0,False
467,4164,490882.204149,0,4164.0,0.0,0.0,0.0,0.0,0.0,False
468,4165,1549595.146,0,4165.0,0.0,0.0,4313.03,943.247,0.0,False
469,4201,491331.985189,0,4201.0,0.0,2696.77,0.0,2708.7,1827.7246668218502,False
470,4202,1387103.35781,0,4202.0,216.502,5347.18,252.209,5358.61,3658.1259909476867,False
471,4203,664333.126073,0,4203.0,158.88,40.9888,190.497,40.9066,39.041421858665714,False
472,4204,71693833.2739,0,4204.0,657.416,48.2026,779.828,48.2085,39.041421858665714,False
473,4205,1712792.18898,0,4205.0,1094.03,43.6579,1420.25,43.9194,39.041421858665714,False
474,4206,600430.14692,0,4206.0,374.972,45.7631,390.183,46.0204,39.041421858665714,False
475,4207,933085.076885,0,4207.0,794.107,581.923,1105.0,48.618,300.34657814871514,False
476,4208,898044.289073,0,4208.0,192.177,49.2804,274.4,49.4659,39.041421858665714,False
477,4209,979426.821586,0,4209.0,0.0,56.1828,0.0,56.431,39.041421858665714,False
478,4210,1367102.58178,0,4210.0,1289.18,543.876,1639.35,246.261,292.90438282308696,False
479,4211,1447604.71689,0,4211.0,2849.93,608.355,3425.7,837.85,560.8268771211941,False
480,4212,1015725.67398,0,4212.0,3237.06,610.99,2925.61,1260.0,560.8268771211941,False
481,4213,594559.300643,0,4213.0,500.51,543.748,798.945,40.0874,300.34657814871514,False
482,4214,3145675.99049,0,4214.0,1208.83,42.0489,1509.57,42.0481,39.041421858665714,False
483,4215,218130.571931,0,4215.0,0.0,56.1828,0.0,56.4309,39.041421858665714,False
484,4216,6052166.6696,0,4216.0,0.0,56.1828,0.0,56.431,39.041421858665714,False
485,4217,967963.569292,0,4217.0,0.0,56.1828,0.0,56.4309,39.041421858665714,False
486,4218,4411868.18694,0,4218.0,0.0,56.1828,0.0,56.431,39.041421858665714,False
487,4219,1115000.06942,0,4219.0,0.0,56.1828,0.0,56.431,39.041421858665714,False
488,4301,432304.996281,0,4301.0,775.569,108.345,901.011,111.348,81.78339906491985,False
489,1520,158882.364262,0,1520.0,216.789,20.9696,259.073,21.6457,14.473187629098069,False
490,1521,111006.652753,0,1521.0,191.409,17.1805,228.489,17.3403,11.008159038422033,False
491,1522,376175.384146,0,1522.0,732.918,233.392,897.937,236.275,181.8199424771294,False
492,1523,523738.437491,0,1523.0,391.606,233.687,470.275,224.308,173.02788341319618,False
493,1524,189302.326791,0,1524.0,194.927,54.0979,241.288,54.683,38.264024815754745,False
494,1525,176548.468824,0,1525.0,0.0,216.982,5.06258,212.635,127.74547884854078,False
495,1526,248790.873842,0,1526.0,143.044,2282.07,166.858,2289.82,1334.8673464302983,True
496,1527,105615.021034,0,1527.0,0.0,908.904,0.0,911.74,521.8811277837217,False
497,1528,198883.706854,0,1528.0,464.309,50.5847,545.229,50.9829,49.85575556392496,False
498,1529,353308.89696,0,1529.0,596.275,2143.46,1025.94,577.835,2626.228056302672,True
499,1530,164660.62099,0,1530.0,342.221,547.103,381.809,533.956,397.44473833909024,False
500,1531,299098.144101,0,1531.0,369.79,248.426,581.524,203.868,348.00197788350386,False
501,1532,326808.796951,0,1532.0,516.844,709.304,748.624,321.682,993.3865314252682,False
502,1533,208484.836903,0,1533.0,211.834,2890.68,405.403,3124.47,1830.6342427549746,True
503,1534,107162.026692,0,1534.0,0.0,534.561,0.0,537.564,306.028848000741,False
504,1535,101699.907597,0,1535.0,0.0,862.638,1.88765,866.436,518.2464946250703,False
505,1536,232833.650678,0,1536.0,108.798,220.514,124.545,220.358,157.14144131621345,False
506,1537,74711.7174912,0,1537.0,291.215,26.4682,398.491,29.0272,22.353058386323134,False
507,1538,206643.691903,0,1538.0,562.694,509.491,730.05,139.535,760.81504672902,False
508,1539,129088.900797,0,1539.0,163.22,29.457,310.597,32.8766,29.199520674768436,False
509,1540,207801.286758,0,1540.0,279.295,1298.42,330.537,1284.96,867.5599259479818,False
510,1541,559230.179553,0,1541.0,1029.95,103.99,1710.29,116.663,73.98122392034077,False
511,1542,467732.219421,0,1542.0,680.352,62.6377,997.067,65.9609,48.83943572622427,False
512,1543,194605.510482,0,1543.0,205.217,1185.0,234.089,387.347,1062.064309338251,False
513,1544,45701.5695975,0,1544.0,398.487,109.702,480.155,109.884,79.88598086739513,False
514,1545,119956.228656,0,1545.0,0.0,185.082,0.0,182.97,111.63068481878415,False
515,1546,182152.694844,0,1546.0,0.0,411.781,0.0,368.154,238.27136327950717,False
516,1547,137445.938326,0,1547.0,139.821,73.028,163.103,96.8086,62.369615637736956,False
517,1548,367248.873856,0,1548.0,608.111,323.595,755.171,372.059,381.2283686417621,False
518,1549,229054.240163,0,1549.0,306.051,193.508,386.399,133.135,232.78698381858896,False
519,1550,208355.332079,0,1550.0,344.086,237.593,451.898,204.4,215.61283277887165,False
520,1551,246197.442396,0,1551.0,421.986,867.299,516.668,777.691,714.127128561418,False
521,1552,280675.985301,0,1552.0,245.646,610.586,319.133,320.998,522.5489265950741,False
522,1553,357598.248758,0,1553.0,614.416,5460.67,745.426,5588.36,3611.5422400120824,True
523,1554,88139.9397454,0,1554.0,286.174,124.315,342.378,125.101,115.534059298989,False
524,1555,119145.779221,0,1555.0,115.404,78.063,133.045,87.7182,59.82239789908516,False
525,1556,236657.213274,0,1556.0,617.482,43.9648,723.563,44.3601,37.09011407764004,False
526,1557,156780.69416,0,1557.0,556.559,154.039,666.844,75.8333,235.4041499499956,False
527,1558,387826.011941,0,1558.0,461.495,186.005,553.121,187.458,162.2813294384619,False
528,1559,96607.0625543,0,1559.0,274.078,517.806,311.194,506.761,395.8095498929936,False
529,1601,2061059.97698,0,1601.0,503.201,245.965,541.533,248.733,146.01206419090022,False
530,1602,3704930.33808,0,1602.0,588.112,210.401,631.04,211.337,141.08293617408248,False
531,1603,3351263.24548,0,1603.0,649.656,185.818,875.826,200.659,115.85374954366172,False
532,1604,932500.29688,0,1604.0,116.063,641.915,204.476,623.682,486.7620375525312,False
533,1605,3079811.9092,0,1605.0,476.98,385.644,583.03,480.479,473.9833735513,False
534,1606,2538653.68913,0,1606.0,21.9315,191.025,31.4123,192.161,112.57212720776337,False
535,1607,1738031.63271,0,1607.0,1142.64,83.2544,1106.25,667.325,67.16160093200477,False
536,1608,1294811.34285,0,1608.0,240.956,838.059,312.158,598.118,797.7515690831167,False
537,1609,1191256.64123,0,1609.0,893.391,46.7203,1015.97,46.9749,37.82316845332018,False
538,1610,1601458.77931,0,1610.0,667.799,172.264,738.735,170.66,134.5577679985853,False
539,1611,4712622.34035,0,1611.0,189.763,56.8014,178.505,57.1462,34.23641650430842,False
540,1612,3040095.52793,0,1612.0,253.205,0.251482,269.888,0.255001,0.0,False
541,1701,1268412.07679,0,1701.0,237.123,884.22,388.597,866.835,627.1041553251661,False
542,1702,5688767.45907,0,1702.0,1422.29,542.105,1235.0,2226.64,548.406047577753,False
543,1703,1216026.56865,0,1703.0,1403.81,1090.27,1828.49,1206.21,796.3503127103485,False
544,1817,632319.836424,0,1817.0,206.765,2.13098,264.336,2.13417,1.085492479822196,False
545,1818,685140.496207,0,1818.0,106.996,161.873,142.176,166.939,96.57253876727916,False
546,1819,679346.560806,0,1819.0,0.0,0.0,0.0,6.58428,4.022784946060581,False
547,1820,847262.486356,0,1820.0,0.0,0.0,0.0,0.0,0.0,False
548,1821,682654.591306,0,1821.0,0.0,0.0,0.0,0.0,0.0,False
549,1822,218656.884796,0,1822.0,241.313,2.63074,297.163,2.63034,2.6434041730726663,False
550,1823,374056.314702,0,1823.0,0.0,0.652667,3.69465,0.635405,0.2638680622188261,False
551,1824,931340.222277,0,1824.0,0.0,0.0,5337.96,1583.73,0.0,False
552,1825,727442.734091,0,1825.0,0.0,0.0,0.0,0.0,0.0,False
553,1826,651795.059721,0,1826.0,1258.39,103.25,1592.22,103.78,83.9972360408776,False
554,1827,402010.82617,0,1827.0,480.759,14.4307,661.403,15.8667,11.744446314069132,False
555,1828,639448.909374,0,1828.0,0.0,0.0,0.0,0.0,0.0,False
556,1829,725836.410835,0,1829.0,720.203,7.52614,886.866,7.52339,6.636168888186355,False
557,1830,487999.05103,0,1830.0,933.892,0.0,1165.15,0.0,0.0,False
558,1831,547228.741632,0,1831.0,0.0,0.0,0.0,98.0499,0.0,False
559,1832,535963.395273,0,1832.0,0.0,0.0,62.8691,1.40662,0.0,False
560,1833,457913.555619,0,1833.0,0.0,0.0,6.19155,0.0,0.0,False
561,1834,285037.742685,0,1834.0,198.508,0.141582,439.863,3.07236,0.0,False
562,1835,381346.871163,0,1835.0,0.0,0.0,968.234,62.6853,0.0,False
563,1836,443183.162917,0,1836.0,0.0,0.0,1943.15,181.877,0.0,False
564,1837,368581.965512,0,1837.0,0.0,0.0,0.0,0.0,0.0,False
565,1838,448107.212229,0,1838.0,0.0,0.0,2347.67,219.912,0.0,False
566,1839,723350.270403,0,1839.0,0.0,0.0,3186.17,1031.29,0.0,False
567,1840,1140991.61073,0,1840.0,0.0,679.826,0.0,685.435,379.0571731051151,False
568,1841,518466.76452,0,1841.0,0.0,0.0,0.0,0.0,0.0,False
569,1842,826087.136646,0,1842.0,0.0,0.0,0.0,1109.13,0.0,False
570,1843,986991.19722,0,1843.0,0.0,0.0,0.0,0.0,0.0,False
571,1844,831890.885525,0,1844.0,0.0,0.0,4940.84,924.148,0.0,False
572,1845,402991.558984,0,1845.0,557.307,50.3926,708.716,51.1295,42.19839150352281,False
573,1846,612576.877626,0,1846.0,967.774,41.7665,1288.62,47.384,33.29630162833628,False
574,1847,342395.569632,0,1847.0,400.758,20.1357,498.859,20.2511,17.119824702137684,False
575,1848,244354.180321,0,1848.0,447.895,35.9914,575.585,36.7109,32.01185688270415,False
576,1849,291891.679298,0,1849.0,272.918,771.459,361.675,290.041,1059.6299627932635,False
577,1850,522130.828796,0,1850.0,681.869,51.8699,1702.89,87.7907,44.45784669058908,False
578,1851,208318.79381,0,1851.0,0.0,0.581073,0.0,0.582344,0.2638680622188261,False
579,1852,841811.84859,0,1852.0,0.0,0.0,0.0,0.0,0.0,False
580,1853,1551677.48608,0,1853.0,0.0,0.078946,0.0,0.079615,0.0,False
581,1854,568868.512523,0,1854.0,0.0,0.170619,0.0,0.172471,0.0,False
582,1855,2135161.03005,0,1855.0,0.0,0.0,0.0,0.0,0.0,False
583,1901,1372337.8909,0,1901.0,1047.57,384.646,1165.44,374.959,293.4321519521757,False
584,1902,766937.964834,0,1902.0,761.126,172.665,898.835,174.768,134.0243229437903,False
585,1903,2352483.30375,0,1903.0,1108.58,743.376,1309.89,741.086,713.5314939660907,False
586,1904,948904.992204,0,1904.0,913.366,70.6063,1268.55,83.6827,46.500742306465185,False
587,1905,123748.901936,0,1905.0,0.0,190.343,499.035,783.501,127.12544070970625,False
588,1906,1385198.32998,0,1906.0,2279.81,229.384,2518.4,747.569,185.69252645395417,False
589,1907,1482582.77379,0,1907.0,867.141,1090.32,898.37,383.599,479.525049447543,False
590,1908,946211.083916,0,1908.0,419.704,564.068,497.575,559.025,422.0562799358634,False
591,1909,1070985.10799,0,1909.0,511.107,1077.54,638.759,461.695,1075.848536399868,False
592,1910,762290.452008,0,1910.0,602.898,69.0276,746.394,73.0612,41.548932020749426,False
593,1911,642682.291022,0,1911.0,384.515,1101.07,455.267,752.17,963.3252813460781,False
594,1912,1793416.49003,0,1912.0,474.178,474.903,611.655,200.969,215.2166853516142,False
595,1913,1111630.67908,0,1913.0,1001.06,102.15,1121.26,117.302,98.78848488295687,False
596,1914,847664.969527,0,1914.0,1234.82,65.8441,1412.41,66.8619,55.129732124703835,False
597,1915,160627.982171,0,1915.0,719.963,432.824,1017.78,127.526,205.94695418634117,False
598,1916,559327.93822,0,1916.0,834.202,11.2717,911.197,11.3782,10.89603456548582,False
599,1917,1472928.04554,0,1917.0,1243.38,749.25,1402.94,1070.75,1432.517769067263,False
600,1918,920979.472433,0,1918.0,383.031,520.912,399.647,522.634,316.55303158424596,False
601,1919,634401.010921,0,1919.0,200.59,721.359,252.763,205.862,309.1885367277704,False
602,1920,1651784.24494,0,1920.0,988.455,292.548,1146.01,288.407,223.6261769456624,False
603,1921,988904.890654,0,1921.0,681.101,79.6016,758.831,121.463,68.16185608437203,False
604,1922,731292.584917,0,1922.0,526.588,216.109,643.051,218.29,179.37924214413474,False
605,1923,1102447.57954,0,1923.0,1268.84,180.214,1445.76,181.848,148.14118251370417,False
606,1924,705921.557204,0,1924.0,812.137,93.1088,946.021,94.057,78.41330650159959,False
607,1925,206049.721429,0,1925.0,302.483,12.6509,412.121,14.1771,11.954739714328078,False
608,1926,1344892.00592,0,1926.0,1613.38,110.923,1879.83,112.307,83.70298085704142,False
609,1927,936871.535619,0,1927.0,468.334,331.152,559.171,326.232,223.61954388406073,False
610,1928,1124380.08438,0,1928.0,765.532,375.48,848.366,364.17,267.4913562373678,False
611,1929,769238.005525,0,1929.0,723.109,166.569,817.322,163.256,121.92430544011353,False
612,1930,713435.659591,0,1930.0,477.884,540.239,372.195,538.552,378.73539124733645,False
613,1931,993844.775103,0,1931.0,451.101,1140.16,460.321,1129.07,802.5935420950885,False
614,1932,252086.110625,0,1932.0,295.548,1523.68,331.768,1512.66,1068.6640198618754,False
615,1933,471952.959437,0,1933.0,545.271,65.925,621.747,55.8184,46.456666715403486,False
616,1934,1020211.27672,0,1934.0,766.809,1439.86,799.694,387.453,576.4259604441725,False
617,1935,978406.808122,0,1935.0,443.872,2582.92,452.832,2712.1,1728.0192202452004,True
618,1936,1370365.09408,0,1936.0,1021.11,258.679,1107.51,255.473,164.90481341367433,False
619,1937,1097061.91281,0,1937.0,848.465,61.6463,980.666,62.6918,47.06953622903733,False
620,1938,1766964.75996,0,1938.0,1526.74,133.534,1709.9,149.54,91.88136364381529,False
621,1939,118994.832963,0,1939.0,0.0,863.935,0.0,960.019,614.1957829603234,False
622,1940,212000.944461,0,1940.0,0.0,1.32191,0.0,1.33499,0.5577563553845439,False
623,1941,337216.846453,0,1941.0,0.0,2469.78,0.0,3040.7,1500.8835608994534,True
624,1942,174762.04559,0,1942.0,0.0,1454.12,0.0,1449.7,1047.3958622722853,False
625,1943,909002.740686,0,1943.0,0.0,0.0,0.0,0.0,0.0,False
626,1944,670726.303829,0,1944.0,0.0,0.0,0.0,0.0,0.0,False
627,1945,1283086.86705,0,1945.0,0.0,0.0,0.0,0.0,0.0,False
628,1946,140941.736972,0,1946.0,0.0,280.188,0.0,279.609,196.70500358631742,False
629,1947,406425.727804,0,1947.0,0.0,0.0,69.737,11888.5,0.0,False
630,1948,78774.096868,0,1948.0,0.0,1000.9,12.1871,1414.98,614.2003798909932,False
631,1949,194249.974735,0,1949.0,421.978,0.0,432.892,90.064,0.0,False
632,1950,113876.778675,0,1950.0,0.0,758.988,0.0,757.156,536.2828067633791,False
633,1951,412131.237827,0,1951.0,171.957,3118.44,192.37,4050.2,2178.992713121558,True
634,1952,77925.4176594,0,1952.0,21.5972,480.492,23.7326,579.665,337.529665336,False
635,1953,75500.4860987,0,1953.0,0.0,1112.5,0.0,1334.09,792.6118744717742,False
636,1954,155295.853586,0,1954.0,0.0,267.608,1.1554,266.631,193.0142353988515,False
637,1955,101935.172346,0,1955.0,0.0,169.083,0.0,166.129,106.29666779611149,False
638,1956,74084.341368,0,1956.0,0.0,1020.25,0.0,1118.79,693.8125537258129,False
639,1957,3813107.15653,0,1957.0,0.0,3656.89,132.591,3641.95,2249.7956623641203,True
640,2001,660721.76725,0,2001.0,597.509,4121.1,985.969,4828.39,2673.877260914646,True
641,2002,751234.22634,0,2002.0,843.169,5605.19,843.96,5665.85,4063.8462429554093,True
642,2003,438348.357452,0,2003.0,955.516,2000.42,1308.85,1928.27,1506.640298592897,True
643,2004,759591.403996,0,2004.0,1363.76,871.138,1942.97,922.143,814.8962207608247,False
644,2005,452821.208741,0,2005.0,280.839,1784.79,346.18,1066.52,1120.0051391256382,True
645,2006,796926.882766,0,2006.0,933.222,1722.79,1557.71,1119.94,1089.0134266913246,True
646,2007,1042501.21368,0,2007.0,682.813,1829.92,1379.89,1703.11,1553.8975687339957,True
647,2008,1373098.14727,0,2008.0,375.414,97.9083,8392.74,5449.67,81.66533367988069,False
648,2009,1194644.99617,0,2009.0,1780.93,206.696,2233.27,208.663,165.71417668934174,False
649,2010,749834.103079,0,2010.0,1187.72,52.301,1573.85,54.5261,45.75512322158768,False
650,2011,1293927.91012,0,2011.0,1208.72,239.905,1688.41,400.128,215.79694119499644,False
651,2012,482091.174142,0,2012.0,1009.12,64.1636,1164.02,64.7334,56.21199170455907,False
652,2013,2143050.35859,0,2013.0,0.0,12584.0,0.0,14307.7,6939.634717686891,True
653,2014,857801.115699,0,2014.0,0.0,6848.18,0.0,9146.6,3706.895219537979,True
654,2015,3916302.61149,0,2015.0,0.0,481.44,0.0,16141.1,268.5735118789644,False
655,2016,679335.754357,0,2016.0,1697.61,1108.78,2365.89,626.957,582.9966266932253,False
656,2017,641319.084,0,2017.0,2668.93,1143.39,3534.72,1011.59,796.0158502135179,False
657,2018,1096664.34851,0,2018.0,786.929,818.917,2448.97,4170.71,731.987472594984,False
658,2019,2449354.48698,0,2019.0,1109.21,17362.5,1606.22,19910.1,9710.071399773831,True
659,2020,1529577.50767,0,2020.0,671.982,19040.1,818.488,27645.7,12791.82095368893,True
660,2021,693602.020693,0,2021.0,541.956,770.139,874.956,326.158,740.8488941878443,False
661,2022,873055.675168,0,2022.0,1230.24,1577.74,1566.8,656.816,724.2380978538333,False
662,2023,1026363.43192,0,2023.0,736.498,1063.97,1122.57,691.562,819.7015527430449,False
663,2024,928317.620957,0,2024.0,908.603,1773.81,1279.43,1024.4,1346.7738128036704,True
664,2025,409302.940101,0,2025.0,302.299,17.5609,429.399,19.5794,13.651563211494699,False
665,2026,373652.191866,0,2026.0,109.087,1048.13,129.027,1048.45,622.6458347590593,False
666,2027,428554.096224,0,2027.0,657.885,1889.24,766.542,1044.06,1051.9503449923359,True
667,2028,538735.488976,0,2028.0,1180.45,707.741,1705.18,724.255,640.3891097652735,False
668,2029,433444.232743,0,2029.0,3.60318,3497.42,4.26162,5256.52,1926.5596048030377,True
669,2030,634254.40813,0,2030.0,792.288,406.635,967.523,410.491,312.84822662146723,False
670,2031,1288566.74481,0,2031.0,14.2634,13.3213,17.0476,12.9333,8.867194309724532,False
671,2101,2417881.84593,0,2101.0,13.8318,21516.0,16.3954,24511.2,11742.261078868614,True
672,2102,985205.832721,0,2102.0,4074.17,752.678,4437.96,1530.58,594.1516250658756,False
673,2103,849488.46523,0,2103.0,2060.32,1024.86,2587.63,911.427,517.3278846755067,False
674,2104,935238.449018,0,2104.0,1146.56,598.163,1508.0,472.572,376.2156121166738,False
675,2105,1730801.48933,0,2105.0,6256.88,1258.12,9371.69,2654.65,1010.6526135796158,True
676,2106,1084726.87478,0,2106.0,2253.71,1343.73,3588.74,650.463,640.0200732881075,False
677,2107,790797.943853,0,2107.0,2687.13,608.927,3220.3,685.639,494.33081481834074,False
678,2108,942311.271386,0,2108.0,2032.33,1810.8,2786.74,1388.14,1143.1687201570537,True
679,2109,1110894.69123,0,2109.0,3185.62,2074.36,4514.23,910.651,1061.5788728529046,True
680,2110,1420594.61143,0,2110.0,4161.16,1157.48,5222.28,1247.04,1016.6397569140053,True
681,2111,929798.612352,0,2111.0,3713.26,1080.93,4611.06,1217.83,856.7210412145854,True
682,2112,600075.990294,0,2112.0,1373.48,702.279,1812.26,657.101,461.95570945837557,False
683,2113,507070.71454,0,2113.0,1427.79,146.969,1451.19,6623.74,95.32765704510669,False
684,2114,447973.33926,0,2114.0,1689.82,1277.57,1905.16,1207.58,664.2595604901707,False
685,2115,497699.091831,0,2115.0,1164.67,1232.44,1477.18,535.614,591.5146633056659,False
686,2116,587517.165873,0,2116.0,1449.59,340.633,1947.62,345.004,288.2774901665086,False
687,2117,1041402.31088,0,2117.0,1793.28,1793.78,2273.72,1134.91,923.4659071291101,True
688,2118,784057.5214,0,2118.0,3212.44,658.583,3870.93,931.422,539.7320977450905,False
689,2201,1173097.03918,0,2201.0,3444.76,1726.26,5158.14,1342.04,1173.8052569302756,True
690,2202,651714.442798,0,2202.0,1727.9,1143.21,2419.38,870.26,664.7558728359423,False
691,2203,388832.931685,0,2203.0,652.608,107.975,823.239,111.72,85.51711908320046,False
692,2204,533321.995809,0,2204.0,0.0,5111.72,0.0,5730.11,2793.777337274268,True
693,2205,550468.480523,0,2205.0,759.164,493.773,1325.65,511.349,367.60723050744474,False
694,2206,498710.465147,0,2206.0,0.0,126.981,0.0,128.079,73.49761535609419,False
695,2207,474220.465511,0,2207.0,2626.73,1425.18,3207.23,1377.05,963.9775001539333,True
696,2208,379865.597314,0,2208.0,1611.09,12.3578,1330.72,438.085,10.86601433453893,False
697,2209,522891.777997,0,2209.0,2530.69,561.846,2161.75,1182.95,437.36475782584085,False
698,2210,898837.730984,0,2210.0,1761.51,940.509,2424.38,591.582,790.5601636964149,False
699,2211,346970.304024,0,2211.0,421.087,89.7401,457.09,90.4171,70.88736449943403,False
700,2212,149633.330049,0,2212.0,226.036,214.614,372.359,189.278,156.55150774479006,False
701,2213,409504.076614,0,2213.0,1149.98,796.245,2296.77,843.005,563.8820818333677,False
702,2214,1100007.82948,0,2214.0,0.0,720.779,0.781726,726.561,390.9057354721397,False
703,2215,456906.94238,0,2215.0,2488.42,654.686,2455.39,1323.64,504.431385222405,False
704,2216,199804.395729,0,2216.0,114.641,426.437,130.596,140.518,192.549487016499,False
705,2217,370885.062437,0,2217.0,405.295,1277.19,422.883,530.969,538.5134898761341,False
706,2218,260203.713641,0,2218.0,649.41,1588.22,698.152,582.458,719.5150463576033,False
707,2219,280024.553856,0,2219.0,703.427,420.691,702.041,549.071,328.853860985093,False
708,2220,335909.275321,0,2220.0,362.362,702.541,664.953,459.322,391.04114938969224,False
709,2301,6411567.87334,0,2301.0,451.245,158.552,584.818,159.864,127.63042504289903,False
710,2302,1581670.3629,0,2302.0,2799.45,848.826,4039.59,1043.66,795.606305021554,False
711,2303,1253811.93906,0,2303.0,3618.56,446.382,5419.7,1026.51,416.03613400792364,False
712,2304,1401698.56046,0,2304.0,92.3641,1.12712,92.1297,345.647,0.5577563553845439,False
713,2305,417674.293495,0,2305.0,0.0,110.352,0.0,366.467,61.77672347303805,False
714,2306,709009.691705,0,2306.0,0.0,1.15767,0.0,1.15397,0.2638680622188261,False
715,2307,808694.082367,0,2307.0,134.517,0.188997,170.14,0.188619,0.0,False
716,2308,2088425.4728,0,2308.0,1040.38,318.362,2325.82,1469.64,265.23994596137464,False
717,2309,1904244.95875,0,2309.0,462.394,129.063,1467.08,1112.56,111.75420239529872,False
718,2310,2188062.21184,0,2310.0,449.003,43.5372,1634.63,827.316,33.503362128628275,False
719,2311,4738335.66976,0,2311.0,45.981,0.0,3573.78,3003.43,0.0,False
720,2312,848022.060074,0,2312.0,2969.8,78.0819,4141.85,698.64,65.57366900780741,False
721,2313,2691054.01703,0,2313.0,1091.71,21.3248,2529.2,1245.65,18.884796895680147,False
722,2314,1477404.64375,0,2314.0,0.0,204.932,1009.5,1675.9,113.76528356204908,False
723,2315,893682.781327,0,2315.0,0.0,86.202,0.0,1318.77,60.01550285376368,False
724,2316,657573.357988,0,2316.0,0.0,0.0,1788.41,78.4414,16.383537426490587,False
